"feature","coef.AD","qval.AD","coef.MCI","qval.MCI","coef.SCD","qval.SCD","coef.SCS","qval.SCS"
"K14273",-6.13150152706696,1.18655035051857e-11,-4.71177284727495,8.52523245815872e-10,-6.13150152706696,1.18655035051857e-11,-6.13150152706696,1.18655035051857e-11
"K01665",-3.93848111247589,1.19668184380036e-11,1.43984058648557,3.36524614482444e-05,1.29815864152805,0.00011067478614929,0.624579635029905,0.0348853490176124
"K03308",-0.474132500052132,1.84701933832023e-05,-1.23350268102166,1.21117980613486e-11,-1.22707334670278,1.31555884988231e-11,-0.476115428751293,1.75373189772706e-05
"K02053",-0.914951880890538,1.56170374315775e-05,-2.34690413758219,1.22357252475937e-11,-1.73318035701893,1.64786401397895e-09,-1.04985689574619,2.62205674662771e-06
"K02815",-3.67534289118936,1.16446830792456e-06,-3.94643846720948,4.38933942332297e-07,-7.73543754339917,1.22907490672491e-11,-5.60402010022217,2.24965584388466e-09
"K11926",1.0469483780209e-16,1,3.52472212969427,1.24218380661445e-11,1.64513680092301,1.49649595156982e-06,8.77708367144175e-17,1
"K11932",3.27565222041038e-17,1,4.03449623565016,1.24448932173819e-11,1.90175854212211,1.31156304529286e-06,3.5108334685767e-17,1
"K01491",0.749344500944394,1.24683086029492e-11,0.356813988020551,1.14406693144544e-06,0.112086684486644,0.0465285933413111,0.272617623190398,3.67327240265594e-05
"K03215",-0.331853573303419,6.46283296072152e-06,-0.38871244226832,7.76772244379141e-07,-0.792929309308642,1.26295779860733e-11,-0.438681981906458,1.44216652433387e-07
"K09021",4.56070645836609e-17,1,3.10613102926832,1.26295779860733e-11,1.92559131744772,2.64592909713756e-08,0,1
"K11735",3.04047097224406e-16,1,1.24196407762972,0.0193164370459354,6.98008440508446,1.27320635337163e-11,0,1
"K11891",5.04842923170055,2.3822197047734e-07,9.44667043442036,1.27320635337163e-11,4.48131642596778,1.22684052634189e-06,2.68580944123053,0.000536245704629754
"K07133",1.11854340971255,2.1044269636786e-06,1.77371568284006,2.4177358245588e-09,2.44762165530662,1.32618303865021e-11,2.45325123646881,1.27974431148816e-11
"K19775",6.75497737622653e-17,1,2.73589001667258,1.28850158865209e-11,1.61223985553557,5.81066497844504e-08,4.38854183572088e-17,1
"K01151",0.0831501414740841,0.146630280942499,0.217736249159751,0.000498473007038857,0.066527993492551,0.252964112611287,-0.759493161385287,1.28897735864714e-11
"K01308",-0.41123150506316,0.104882944186568,-1.46895383183591,3.94619379165809e-06,-3.37459478988253,1.28897735864714e-11,-1.53085393836648,2.27152353988334e-06
"K12660",-1.46013703930835,5.56700880930436e-06,-2.19559716621381,1.76231068081108e-08,-3.44179520116966,1.30226810908634e-11,-0.792505388251202,0.00343527984430246
"K02291",-5.81861221679755,1.32502390712576e-11,1.44384777706433,0.00188081066958117,0.338768522645888,0.477762475062557,-1.02949975867167,0.0202158322667116
"K03214",6.72346906346597e-17,1,3.14974684325295,1.34339843953855e-11,1.7289480742593,1.70441467488973e-07,-1.75541673428835e-17,1
"K13009",-7.84917600614933,1.37551622141274e-11,1.38884824084981,0.0204543395635419,0.410515965968611,0.535174029988392,-0.41516813389802,0.529624825584233
"K11641",0.2,0.673882044264352,3.94368151963925,1.05941208403482e-09,5.15222176086143,1.39440038719888e-11,7.0216669371534e-17,1
"K11476",5.79455427512518,3.50843403683063e-10,1.77805418422509,0.00170947285591736,7.06409983606027,1.39467544012957e-11,0.796609493416914,0.136147386855896
"K06175",6.31612319265444e-17,1,3.22568698744846,1.40911163794146e-11,1.622126133529,5.99110508785955e-07,3.5108334685767e-17,1
"K01960",3.84992289654758,2.0764051755973e-09,4.01394857597818,1.07214567202071e-09,4.68967594500144,8.89494045966697e-11,5.24405178593549,1.40947191642083e-11
"K02769",-1.10713208812956,1.46149017564269e-11,-0.612465163762733,1.63663703679212e-07,-0.30765560824723,0.000722133022455148,-0.296386710430466,0.00101913340052378
"K07812",-3.33536033995125,2.82230468451634e-07,0.669267167561512,0.160501495605153,1.92106565256446,0.000272946001391711,-6.26328465100856,1.47313422798667e-11
"K01372",5.75300732416498,2.16247587994349e-10,5.45606683371126,5.05084265195022e-10,6.63453539347545,2.11660200529911e-11,6.78138866092038,1.4735219161433e-11
"K18479",4.97649495613668e-18,1,3.35971926291151,1.48481610517164e-11,1.78147346870392,3.01422556639254e-07,1.75541673428835e-17,1
"K05895",-0.74624729784927,0.000132596513022775,-2.27159470161232,1.48507136125112e-11,-1.88044249321549,3.22114618605288e-10,-0.506875453055699,0.00463496181055182
"K09698",-0.586446609616668,0.000132288440790331,-1.01870251675337,1.05568897189446e-07,-1.7846885743814,1.48561925316383e-11,-1.18542634602232,1.05987401622109e-08
"K18234",0.51170246828269,4.93223318064376e-07,-0.489955723139948,8.91388558404887e-07,-0.706966408196761,3.95524878694708e-09,-0.999785947186881,1.4858312402822e-11
"K07101",1.68110080189538,0.00952566641096987,-5.77315972805081e-15,1,8.33637470613736,1.52082396642306e-11,2.00658912984625,0.0025925462212024
"K14261",7.31548696763336,1.66414053121949e-11,6.7399914696871,6.43758522786411e-11,7.34909590256496,1.53927653709127e-11,7.16768075524891,2.32808343226956e-11
"K03413",-0.641067855195879,5.55740205953643e-07,-0.712981202948916,1.25040573491108e-07,-1.2607007519634,1.54519478848796e-11,-0.948937097953179,1.5212510842418e-09
"K10823",-0.855150711521565,6.04343822550834e-06,-1.44722066792217,3.03403580339622e-09,-2.00791515261738,1.54692333304746e-11,-0.506882958058592,0.00175730339283398
"K07260",-0.573600046860971,0.0411573836352506,-1.55784045983368,6.66096633643222e-06,-3.6823267516919,1.57392535246992e-11,-0.952587987579663,0.00143641374171543
"K07774",1.17545380181647e-16,1,1.48080052427633,1.57942730723767e-11,1.08692787096569e-16,1,5.26625020286505e-17,1
"K12371",-3.38466277321239,3.77952571469937e-07,2.03837879085211,0.000213888376777314,0.284491473607506,0.621924683095095,-6.4577065877362,1.61176409083301e-11
"K03520",-1.14495172227361,0.00751315519422929,-3.44295815654699,2.5765750491719e-08,-5.46272958768502,1.61765401891423e-11,-2.18351421324301,1.40898186878785e-05
"K03342",-3.94178542977442,1.63435326532574e-11,0.951276052116366,0.00262685714859582,-0.0473772646588283,0.992187288728379,-1.49541005312541,2.70050160669587e-05
"K13950",-3.94178542977442,1.63435326532574e-11,0.951276052116366,0.00262685714859582,-0.0473772646588283,0.992187288728379,-1.49541005312541,2.70050160669587e-05
"K03663",-1.2118280649141,2.11710685249128e-11,1.23044574158693,1.65162533971957e-11,0.256682456452393,0.00782332358868481,-1.2118280649141,2.11710685249128e-11
"K00259",6.27120072974164,1.65402525344485e-11,4.93013517264348,8.13937474062784e-10,5.03131425179312,5.89244480939817e-10,5.6622445545846,8.87787610251708e-11
"K02036",-0.950635108822297,1.66741847910593e-11,0.297440129880763,0.000239729055435147,0.200853383817778,0.00719621206310476,0.235022417285817,0.00217668006588738
"K18197",5.79310488794639,4.22710468051462e-09,5.40228682857664,1.26557028268585e-08,6.12647494713519,1.74240682823866e-09,8.16786797911533,1.68093916666634e-11
"K11732",1.68443347996306,0.0156906647225939,8.98401017067885,1.6850835347938e-11,7.64439982946462,2.33782609063664e-10,3.5108334685767e-17,1
"K02771",-3.98383228022059,6.47711548603961e-09,-5.76814993908116,1.68912201253042e-11,-2.82791606136461,9.85400406446465e-07,-5.76814993908116,1.68912201253042e-11
"K18921",-6.42527118977854e-18,1,3.57371933336214,1.6936720325767e-11,1.62812823331157,2.66928233665801e-06,1.75541673428835e-17,1
"K05803",-1.10762372615188,0.0166467897552766,5.96194421506651,1.70373053311541e-11,4.74112004331406,6.97685276296272e-10,-1.10762372615188,0.0166467897552766
"K14348",-1.07424177077325,0.0453461507832804,7.0044188405051,1.72417603074904e-11,5.6339940432075,5.89244480939817e-10,-0.822827813143471,0.124971109878591
"K01439",-0.644887059795465,6.30066013185252e-06,-1.50874588012931,1.73644387293486e-11,-1.47547644561654,2.51072590700895e-11,-0.2174042004342,0.0597137676809332
"K05591",0,1,1.69148337927065,1.48353908725038e-10,1.43475691155201,2.03320465315402e-09,1.92733852548088,1.74043122097975e-11
"K03531",0.908154771377106,1.74100978637634e-11,0.340942203765257,3.20776003001037e-05,0.136810273427822,0.0492861410031309,0.078079920244042,0.272280569359819
"K03490",-0.00576701395358161,1,-0.0189699249110098,1,-1.00342609967895,0.0727353229791995,-7.31136911354546,1.74345837518724e-11
"K02019",-0.914650818408307,5.55128526438596e-07,-1.78448634945148,1.76061819711146e-11,-0.964122259794021,2.68632186494824e-07,-0.161938566505437,0.244120010346405
"K12582",-1.22413408980906,3.58062324516634e-10,1.47264994857194,1.77980881816424e-11,0.515916440433162,7.30768278056913e-05,-1.22413408980906,3.58062324516634e-10
"K04763",-0.59628907852894,2.46840269199777e-07,-0.0957956755425238,0.264386481381084,0.0529211310189422,0.581635923666017,-1.09643277987807,1.78077430666574e-11
"K00853",1.07211960937556,3.77528145971704e-05,-0.783064229686915,0.00102106933710559,-0.721422569990531,0.00208335113077651,-2.88978294599011,1.793555674965e-11
"K03488",-1.00581554160238,3.54411739908502e-05,-2.10476825464815,9.88849371752773e-10,-2.69661339624019,1.793555674965e-11,-1.16744705238524,5.48395584813848e-06
"K03762",0.402953097090808,0.464626665689701,6.63359685081948,1.793555674965e-11,3.71691271882166,1.62612540942155e-07,0.629183531243275,0.222151727179408
"K09921",2.3979438532662e-17,1,3.06288562150427,1.793555674965e-11,1.76504688401828,1.08294401858466e-07,1.75541673428835e-17,1
"K19235",1.72477327720829,0.0154339193534619,9.13514721874449,1.80303248515743e-11,8.31392371454454,8.51859480170989e-11,1.75541673428835e-17,1
"K11745",-1.92758135693356e-17,1,3.45452865239079,1.8221762789845e-11,1.77550521486794,5.50348820240199e-07,5.26625020286505e-17,1
"K03184",2.63312510143253e-17,1,2.98336587446278,1.8235002319331e-11,1.64530359896742,2.06875707364763e-07,5.26625020286505e-17,1
"K06387",-0.981525930396765,6.33965389705261e-08,-1.26184504868358,1.26921664036182e-09,-1.63991448294767,1.84106356178891e-11,-0.819701707802976,8.12708084155045e-07
"K14681",0.721602294027919,0.211428629291357,7.43041280827915,1.84534672710109e-11,6.12384395381167,4.25114473778841e-10,-0.663106716703813,0.254363294599693
"K19226",-4.37240249655994,3.88327438084554e-11,1.30981467575544,0.000620630835609011,-0.018699030675094,1,-4.57240249655993,1.85382044328419e-11
"K12500",-3.27565222041038e-17,1,3.93056129347462,1.85874205537272e-11,1.78740045066722,2.95235534179156e-06,-3.5108334685767e-17,1
"K08225",-9.95298991227336e-18,1,3.34902981166723,1.8718822290648e-11,1.89398727042375,1.4784325637858e-07,-3.5108334685767e-17,1
"K00801",-3.23020073459351,1.90584672321686e-11,1.4982182539793,2.30902823873539e-06,0.442503795482044,0.0748234085720307,-1.31350582905186,1.2867268220254e-05
"K02853",-1.22413408980906,3.3202540387553e-10,1.45877918678345,1.91958425671597e-11,0.563850816015366,2.42497452619596e-05,-1.22413408980906,3.3202540387553e-10
"K07715",2.16276260509988e-17,1,3.54135696852734,1.93751345597813e-11,1.78975644918684,7.28423731050059e-07,-1.75541673428835e-17,1
"K02647",-0.728971839577441,7.90859325017329e-07,-0.803447768905636,2.05929514026287e-07,-1.45090431269068,1.94053331405553e-11,-0.200767654729702,0.072244071042025
"K02407",-0.840297863557604,3.44976864507308e-07,-0.420435073484035,0.00121512687573126,-1.57418822297841,1.9488031529893e-11,-1.06422810444638,1.03809343311819e-08
"K10805",1.22653215652406,0.0196837620768071,6.73930638063437,1.9612428353723e-11,5.49843415009194,5.31513759964574e-10,0,1
"K08159",1.19192478625232,0.00314261339554503,4.99267684765494,1.97391935572997e-11,4.25944883254501,2.60861188351316e-10,-2.49866502072383,8.45483322737196e-07
"K12057",1.39078784371036e-16,1,1.3965187430355,1.97442353896334e-11,1.98037450440524e-16,1,1.75541673428835e-16,1
"K14056",9.72950711118099e-16,1,1.05379739010884,0.064040875664893,6.9525371832132,5.29345269444541e-11,7.38024361484006,1.97485662659631e-11
"K07051",-3.2640308274103,1.97617097759833e-11,1.37888843145305,8.12389388553622e-06,0.319646116994611,0.209319081603682,-1.28335664480167,2.01351610284719e-05
"K05528",-1.72830765009397e-30,1,3.83026943495679e-15,1,1.54368937170312,1.98864125291868e-11,0,1
"K02038",-1.10986418317107,2.01062527030737e-11,-0.14260457209921,0.0958130106120418,-0.156125006811643,0.0682973881163948,0.00328071612946207,1
"K02352",-1.39152765201496,2.03769274139753e-11,-1.39152765201495,2.03769274139753e-11,-1.39152765201496,2.03769274139753e-11,-1.39152765201496,2.03769274139753e-11
"K07219",-0.307453793165268,0.292377291588593,-2.06101622079244,1.80352289631912e-07,-3.67649247660829,2.03769274139753e-11,-1.68122482742257,2.94765305216255e-06
"K06200",1.52214530087679,2.05204962321928e-11,1.22872335585866,6.57641209614203e-10,0.920877783143295,5.96332777519064e-08,1.47817469044022,3.33165022050878e-11
"K13069",6.06430967810229,2.42554542757394e-09,8.15246907742428,2.05949329028352e-11,7.21800954708903,1.5166820012957e-10,0.816946692267542,0.199519550083306
"K10798",6.70301490470634,2.06689947695114e-11,1.0568158650473,0.0420380677437069,-1.37596009118376e-15,1,1.62678523134303,0.00281713273450918
"K12216",4.15336058755456e-17,1,3.14921600010126,2.0731892137589e-11,1.93124420866057,4.92127784295731e-08,5.26625020286505e-17,1
"K06610",4.6696474738429,1.15386617709883e-08,-1.77635683940025e-15,1,6.92646338829758,2.08535976765491e-11,1.05292681236968,0.0497168110735402
"K01205",-2.20265565945061,3.40922015069789e-07,2.63616257801491,2.4626859723503e-08,3.53898314388423,2.34141056577457e-10,4.10448616280039,2.09790430151248e-11
"K03578",-4.7844547630315,2.10721393005841e-11,1.69794181593644,7.09118477514142e-05,0.710374803887152,0.0553010968306895,-0.527718810384689,0.156156374646578
"K02787",-0.966649219628171,0.00173593227640626,-2.28314593856824,5.6188425344303e-08,-3.75075780005002,2.12132581985821e-11,0.0240360202094927,1
"K02788",-0.966649219628171,0.00173593227640626,-2.28314593856824,5.6188425344303e-08,-3.75075780005002,2.12132581985821e-11,0.0240360202094927,1
"K00633",0.859852448599428,2.97710232423377e-09,1.16880470979596,2.12485626549627e-11,0.206988507658722,0.0235809192493466,0.0378584433697782,0.755840441386566
"K06916",1.87354265223328,0.00290626274821205,7.7285322136869,2.15653256910976e-11,6.45237559677391,4.02379892537051e-10,1.58037977660275,0.00999053375641399
"K08161",0.502918338336979,0.136517132815552,4.34425894998907,2.18542265984945e-11,2.35471978440507,3.0751199651537e-07,0.276879765538227,0.445181432487438
"K00125",4.82576625863024,2.19376965724719e-11,1.48140361899538,0.000346813968634285,-6.87980045591881e-16,1,0,1
"K11534",-0.623942401123963,0.0148718535009163,-1.53738415788306,1.95492957142251e-06,-3.24439770980745,2.21043832431146e-11,-1.85659941607261,1.4432208254085e-07
"K09157",-0.740390100656601,4.5381174788874e-07,-0.967842900576089,8.63089413933733e-09,-1.40383439327253,2.21150257359189e-11,-0.670525568619312,1.75668747663257e-06
"K19157",-1.77143732801138,3.06868393134125e-06,-3.86031680123901,2.26743232241525e-11,-1.98715682064598,6.44651125394533e-07,-2.92047998789751,2.03041303261132e-09
"K08318",-6.31612319265444e-17,1,3.14319944250004,2.28075387373356e-11,1.77527387960634,1.78726698782191e-07,-3.5108334685767e-17,1
"K05800",2.43237677779525e-16,1,1.13274594382696,6.45335845637986e-09,1.54257045388467,4.63835947973987e-11,1.60897909270126,2.31068466834889e-11
"K07146",1.0304538018408,0.0146999277393872,5.33447017483408,2.31080440216337e-11,4.48297028800547,3.86770952956821e-10,-1.00770138298421,0.0168228082818384
"K12554",5.25994969823293,2.31696966535012e-11,2.75526519474999,5.17650043385247e-07,0.903751523677013,0.0284209151150695,3.5108334685767e-17,1
"K00112",1.56538396038357,0.0100172401917762,7.61999531946598,2.34872407121319e-11,6.4904344946803,3.1755827395643e-10,3.96669665273476,5.70339878440953e-07
"K19784",4.27429152452804,2.235857048165e-08,6.56528565689286,2.36567192381715e-11,5.52367481192082,3.88629165776096e-10,1.00766173642596,0.0492721433897621
"K16951",-0.741340290650342,1.6069490822961e-06,-1.35078004934523,1.92648852997258e-10,-1.53540687700296,2.37753541210847e-11,-0.571169225151218,4.47735773329768e-05
"K17051",-2.09354203162884e-30,1,7.43849426498855e-15,1,1.40221610558574,2.38535365514464e-11,9.97838887024244e-31,1
"K17215",-0.338907187576041,0.228571727962724,-1.99656995884394,2.025292000775e-07,-3.55416095671907,2.41222554225859e-11,-0.183334653022171,0.558336658589807
"K00313",-6.33062234858753,6.59614686450492e-10,-4.90888031803593,3.58658740121455e-08,0.283172450269997,0.71323056821917,-7.76623675824149,2.42038624423391e-11
"K09004",0.0690311277841667,0.935042679229912,-2.08536057901658,6.63093224947756e-07,-4.03950725802747,2.45943383195959e-11,-1.58955521168268,2.33813673044779e-05
"K12508",4.38854183572088e-17,1,1.37356878968203,2.45943383195959e-11,5.10518771654575e-17,1,8.77708367144175e-17,1
"K14168",-3.04047097224406e-17,1,1.38416349119326,2.45943383195959e-11,1.85309319921815e-17,1,0,1
"K07045",-0.596122956301721,3.95322283203844e-07,-0.993958677636121,1.54917996012849e-10,-1.11151677819971,2.48281376803582e-11,0.784019744034662,6.70829302081619e-09
"K09906",2.18533851130042e-17,1,3.36702197567571,2.51072590700895e-11,1.79019514505869,4.50264677314954e-07,0,1
"K03453",0.997507998983338,9.71159597348174e-08,1.65741140856735,3.24628506776399e-11,1.6833820148272,2.51203159998836e-11,1.28616583707925,1.91266021741605e-09
"K00254",2.33679719535979,1.47993179243446e-10,2.60308147255227,2.52242994782631e-11,1.40487631343276,3.66842846183775e-07,1.20511482170983,2.97059421793056e-06
"K19505",-2.53801365300356,5.23599255135963e-10,-0.395426256062979,0.0985868549817407,-3.05980115174309,2.5357518663464e-11,-0.724398687432113,0.0037808996873592
"K20107",-1.39514621945074,9.24777412217603e-08,-2.34407534810798,2.55990443651818e-11,-1.85248359386536,1.13954882693226e-09,-0.641905798197414,0.0011253613126734
"K20108",-1.39514621945074,9.24777412217603e-08,-2.34407534810798,2.55990443651818e-11,-1.85248359386536,1.13954882693226e-09,-0.641905798197414,0.0011253613126734
"K03684",-6.68923442221613,2.5809896711817e-11,1.61161708748064,0.00332242178391193,0.671840986459552,0.20496131087693,-0.488510742189737,0.375373350337396
"K03517",1.37529085007947,2.6057952400878e-11,1.36902309885247,2.80577866371996e-11,1.27452156340521,9.09399255073993e-11,0.715816446804742,6.21286625820332e-07
"K12973",-7.60117743061015e-18,1,3.1936701479021,2.6057952400878e-11,1.62957692507174,8.16137733030409e-07,0,1
"K07787",2.36726199197652,6.82214007528355e-07,3.60178425434346,1.24887169166099e-09,4.57674992402249,2.62850837600524e-11,4.04026846478345,2.00631444105577e-10
"K16211",7.36097523461041,2.63451945565716e-11,5.02626496113625,1.17524703096875e-08,6.0431042020414,6.39298931415093e-10,5.68971450292656,1.66494912296356e-09
"K01756",-0.08538056523015,0.0618211253851993,-0.283806937050789,1.55025041839464e-06,-0.395167082758065,1.30766685213534e-08,-0.582574875096776,2.63814107677503e-11
"K10984",-4.05431186474294,5.2015217444674e-07,-7.68019185860828,2.65220987879482e-11,-0.60182278568925,0.337040882109974,-5.819953033691,2.29816331265959e-09
"K03782",-1.87568020615521,0.0005547583245511,6.33182545471816,2.66630049396118e-11,5.60881573750158,1.92785370649402e-10,-1.87568020615521,0.0005547583245511
"K00113",4.28198293840625,2.1019621277477e-09,5.59581939918832,2.83575217173811e-11,5.61312691351391,2.69964956424691e-11,2.50637160234729,5.0533716055733e-06
"K01134",-2.96163119712517,2.70207470523019e-11,1.37743771921035,2.95235534179156e-06,0.378059740098347,0.104180681122173,-1.09158774363542,5.44830992921136e-05
"K07659",-3.79863854238694,6.35346333897123e-11,3.77915246195369,6.93535750968848e-11,3.25425582630114,7.57913549820874e-10,-3.99863854238694,2.72582946759077e-11
"K21967",6.42527118977854e-18,1,8.20075278005304,2.74422992514146e-11,2.0747262299053,0.00230835802374505,-1.75541673428835e-17,1
"K02346",-0.832393039262983,2.74663891996554e-11,-0.445920471088696,4.37063374638504e-07,-0.593536514856985,6.22559524876605e-09,-0.336876745938193,1.79905663478613e-05
"K02224",-1.02185834645879,2.75357036990515e-11,-0.112469889179548,0.164113835919373,-0.372411135657003,6.28528884120635e-05,-0.170802304263238,0.0344847505095107
"K01709",-0.922689697893409,8.80355853309982e-06,-2.15431671359293,2.75595574593058e-11,-1.07962650464842,1.09321895655035e-06,0.164249522939786,0.353587752241712
"K11734",4.79588770653241e-17,1,3.00466011213034,2.7836867528625e-11,1.67923283517065,2.46064431278783e-07,3.5108334685767e-17,1
"K18590",-1.79267270629944,0.00108349535063238,6.48450008647055,2.78989836359344e-11,5.20211305618534,9.76623595860256e-10,-1.79267270629944,0.00108349535063238
"K01841",-4.87688611846281,2.81066607599208e-11,-0.761553942399972,0.0477967418132463,-0.394503483623802,0.321321805155963,-0.524802767680146,0.174927308029826
"K01575",2.2680891430405,4.97540914933774e-05,6.08942145509251,2.81785769652751e-11,-0.0490793124744475,1,0.490669236281724,0.323613933750744
"K19000",1.75541673428835e-17,1,3.75011695695611,2.82136685420861e-11,2.15466000837589,1.68178459945399e-07,3.5108334685767e-17,1
"K01034",-2.26307387256311,1.60137936120597e-05,-5.52576680934024,2.85662656004868e-11,1.22786363086054,0.00636782139761909,-2.21858652797009,2.04833075559635e-05
"K00455",-0.404982069747346,0.555425357535864,7.7199055092963,2.85663231565778e-11,3.72378515305137,1.89525259266061e-06,-0.404982069747346,0.555425357535864
"K10191",-1.00707629050429,0.013340253110647,-2.05261411717748,1.82781358606443e-05,-5.06527818172461,2.86139370811379e-11,-1.55966312688493,0.000395468218219106
"K07309",-0.555421195228067,0.221260338137644,5.67739784013279,2.89470471871592e-11,4.5608897438024,9.91361674513862e-10,-2.08546270378053,5.95492925075005e-05
"K04067",3.80058871530507e-17,1,3.21588183224786,2.90203993800938e-11,1.92523755570949,9.51237843363017e-08,0,1
"K12986",1.26562795637385,0.0190638641125207,-6.75054548168226,2.91137542332886e-11,-0.941075008094515,0.0771482786838639,-0.745741348769925,0.164026378854825
"K01929",0.949075913586334,2.91210857806307e-11,0.567393123784193,9.73476335150136e-08,0.493669805462353,6.88803732422687e-07,0.572087971777548,8.63330063328512e-08
"K09998",5.67359607367658e-17,1,3.1201866039142,2.91373863897072e-11,1.75502050824478,2.34255669172977e-07,5.26625020286505e-17,1
"K07171",-1.44721906717034,2.02315128707273e-10,-1.62947663754943,2.92538626778316e-11,-0.857327330373954,5.91047696725932e-07,-1.06381914772698,2.60733870116375e-08
"K06970",3.64856516669287e-16,1,2.6812161887907,2.92947592930787e-11,2.49551051444093,9.53693936776464e-11,1.90274543358596,7.14747697949469e-09
"K07066",-0.847217761847464,0.195546528709454,-1.61729781320896,0.0142159587771849,-8.20254180372702,2.95496919812591e-11,-4.81134666097713,1.30002207621007e-07
"K00276",1.63782611020519e-17,1,3.36075719464474,3.00431236875479e-11,1.74349211339102,7.32761657699986e-07,1.75541673428835e-17,1
"K19647",-1.43981158712917,0.000546107704440124,-2.33329558586116,1.86898275709101e-06,-4.81269238986429,3.05775016374751e-11,-2.33074533750314,1.89499038865209e-06
"K11895",-1.47568020615521,0.0248580284990683,8.23178260941896,3.06922994528897e-11,1.43317988193333,0.0289739445617175,-1.47568020615521,0.0248580284990683
"K01192",6.60747830369244,2.92068856949143e-10,7.08414489757332,9.59262333130949e-11,6.74654496120933,2.10105601518095e-10,7.59192680390999,3.08233295033434e-11
"K03651",2.23834428742115,0.000641160772191398,7.60135969533245,3.0971945127475e-11,6.74196867156772,2.17392185639395e-10,1.16527575742701,0.0532071469344872
"K14187",5.43841482551026e-17,1,3.10879887488325,3.11876340178979e-11,1.79449745289792,1.71235256873036e-07,1.75541673428835e-17,1
"K03972",-3.33804997089604,3.1232249008418e-11,0.991815665742624,0.000591390029207008,0.667810176628119,0.0132557517077892,-1.32843491225984,2.43039294088362e-05
"K02064",-2.03672935405766e-18,1,3.46383286965977,3.15157889240063e-11,1.85058184511529,5.09695492768609e-07,2.63312510143253e-17,1
"K01758",3.94273700817255,3.14316260171416e-07,7.12592317947192,3.15822692182484e-11,-0.803795709852024,0.156950055242721,-0.803795709852024,0.156950055242721
"K03718",5.30235305420669,2.03971117137363e-10,5.39630231738634,1.54556120686197e-10,5.94015186427971,3.216744653351e-11,5.4497445813568,1.31998929255132e-10
"K02616",3.13077459704619e-17,1,3.68338266538326,3.22164654239822e-11,1.88615341730425,9.24410332860712e-07,7.0216669371534e-17,1
"K01286",-0.427819202521217,0.00015935353347422,-1.26367655831907,3.24331508989933e-11,-1.21020352579583,6.62934652499323e-11,-0.266563698197698,0.00956694190525861
"K04771",-0.195331529948691,0.0176951625668007,-0.533496500803946,7.14287206961742e-07,-1.02178947286305,3.24432927018407e-11,-0.468393164506472,4.1510653981882e-06
"K07016",-3.43201480265546,1.73656047690524e-06,-4.5580823469217,3.08417846130191e-08,-7.01578498273362,3.24432927018407e-11,-1.58616736775662,0.00594221272523568
"K07796",6.4337138167376e-17,1,3.70188688340995,3.27518909781972e-11,1.90457653693787,8.80028282248518e-07,5.26625020286505e-17,1
"K08721",6.4337138167376e-17,1,3.70188688340995,3.27518909781972e-11,1.90457653693787,8.80028282248518e-07,5.26625020286505e-17,1
"K07464",-1.2813813310324,3.90180652560061e-11,-0.603898944918983,3.33708946216993e-06,-1.29476426768022,3.2900654370917e-11,-0.804321302447637,6.14684564089488e-08
"K08219",-3.4899848721023,3.29206709953214e-11,1.58644102709794,4.68920926135563e-06,0.561118217944613,0.0437116529472774,-1.39663648873972,2.36266933031078e-05
"K00184",-3.24320078657878,3.30003118833828e-11,1.46353931434548,5.16753165940654e-06,0.670924105709644,0.01094907615931,-0.891345753622,0.00125133040614733
"K06149",4.89090242441504e-17,1,3.39122029948068,3.33930445458481e-11,1.97121631510406,1.64831393629131e-07,3.5108334685767e-17,1
"K00615",-0.503299994139391,9.98072362529558e-07,-0.985806798854757,3.3516471205244e-11,-0.869379390456058,2.56753204874791e-10,-0.110546940965,0.161195667293604
"K00974",-0.154398370970495,0.0296366958068726,-0.516903078063244,1.56527194968281e-07,-0.885823539744088,3.3516471205244e-11,-0.144842458549475,0.040640210114794
"K07290",3.15806159632722e-17,1,3.22428376383681,3.38614212382598e-11,1.76765352512151,3.78170524003512e-07,1.75541673428835e-17,1
"K07120",1.3127881602483,0.0189986683160059,-6.9325625907827,3.40194733698428e-11,0.966664682430551,0.0799125510323398,-1.17007874932095,0.0350345032607446
"K01484",3.04047097224406e-17,1,2.9062712130159,3.40482389138249e-11,1.72417265385571,1.25040573491108e-07,0,1
"K16301",7.60117743061015e-18,1,3.04317590428604,3.41559971832651e-11,1.57630668793728,8.33222746682822e-07,0,1
"K02510",-1.3949220978632,2.68266090418404e-06,-0.983308848288726,0.000185036868299314,-2.9341255141808,3.44358343342297e-11,-0.87693801948821,0.000592049518626911
"K14682",-3.47371532918447,3.51078523574814e-11,1.58987781806473,4.51165890830182e-06,0.72491178604425,0.0105981081395304,-1.40882905915698,2.10800307948884e-05
"K08384",-0.82414825211017,1.84988664560229e-07,-0.958644099505179,1.95134166756559e-08,-1.42455754545815,3.53102476793164e-11,-0.770037395927876,4.77225769630777e-07
"K01364",2.43237677779525e-16,1,9.12396397589928,3.53822979070254e-11,1.48488925167983,0.0421816636919649,2.50748459218488,0.00129814405411442
"K13766",-0.964038208944124,0.00963915249725766,-0.800968918451446,0.028663499068744,-4.54896849715317,3.56796777424702e-11,-2.09247300177084,4.2775231304072e-06
"K01159",2.02950886074966,6.97047707113255e-07,1.9845519685388,9.45890769332255e-07,2.05898834784945,5.72886215001635e-07,3.85615100551768,3.59752170337915e-11
