"feature","coef.SCS","qval.SCS","coef.SCD","qval.SCD","coef.MCI","qval.MCI","coef.AD","qval.AD"
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Shigella|s__Shigella_flexneri",0,1,6.72006469444744,2.65656539262477e-16,1.45774311064252,1.25015285934831e-05,-1.52023548612203e-17,1
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae_complex_sp.",3.5108334685767e-17,1,1.87758208891252,9.70982391190153e-06,8.3566577563559,3.34672300276254e-16,-1.04064671546879e-16,1
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_faecis",8.03627388863315,1.07995915860262e-15,5.40916154648687,8.88522830046914e-13,6.21183882389191,8.30377815506918e-14,-1.5096363753936,0.000161406694649805
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_hormaechei",-0.0964929205133064,0.840806493011714,-0.911574836112088,0.0293017154402425,9.60270712415844,1.1387476709983e-15,-0.669831044333869,0.101742534937355
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_humanifaecis",5.93863681323421,1.18196164128883e-13,4.93650259014295,2.69546165294837e-12,7.54024119544568,2.16448010674639e-15,0.496665578839894,0.134703966975367
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_sp._CT06",1.20408795705548,0.000426746385697214,6.71293790803298,2.51232434895053e-15,1.00576216882406,0.00208117848798734,-1.39733806280755,9.03083712446062e-05
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens",5.90692245222397,2.58838784210491e-15,2.89635284969254,4.67744209458606e-10,1.41513334263577,1.7683420381101e-05,0.541066653971169,0.0435018726835302
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus",0.187304644454495,0.482947933679315,4.50456889241392,2.68706066496921e-13,5.88834888186472,2.7945706782606e-15,2.68558726617788,1.6820301257432e-09
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp._M10",11.2341600754737,3.10174902236426e-15,7.47263986991317,3.25570773223348e-12,3.12232627120316,3.18619524671801e-06,-1.98021732968466,0.000589999396400016
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii",2.09436676773046,7.46982441279621e-05,9.66286436421725,3.44220419171103e-15,9.20496601305895,7.86924700648808e-15,8.54912046582607,2.83712813131203e-14
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp._CBA7301",10.3726237750863,5.57656889137018e-15,8.85817808177984,8.30377815506918e-14,6.78541474218262,7.76907192055806e-12,0.0435572061307345,0.961275398106515
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp._A1C1",1.79225960293541,8.23377062976996e-05,8.11264698428235,5.64412851430687e-15,3.01480680498638,8.55005878578403e-08,0.432192855303422,0.253485631312233
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_communis",10.8629726396239,6.42642716326785e-15,8.36744745937791,5.57263401294035e-13,8.40028798625338,5.22386698995245e-13,6.18697318481338,9.6129720595751e-11
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron",4.38498199897266,1.08649743032343e-09,5.10285178323846,8.73196212765861e-11,8.82605505717825,7.53002378296931e-15,1.32969627235497,0.00337810100098304
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora_saccharolytica",-0.823831794518516,0.000961939939431127,-4.65830338078593,8.19708946351874e-15,-2.5044494188915,3.30974214160594e-10,-1.00936231184401,0.00013127022556014
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_luhongzhouii",11.2181793545052,1.67156148380898e-14,8.71951680993261,1.23311688076278e-12,5.87572804825182,9.74164460634763e-10,7.76467542161203,8.87501939957727e-12
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII._Incertae_Sedis|g__Emergencia|s__Emergencia_timonensis",-2.05671685341309,1.17272182819928e-07,-5.22513017964578,2.20982759949771e-14,-3.80547799719853,4.81518259154349e-12,-2.42171896708884,9.36223102723887e-09
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_dorei",7.7607964323093,2.56367091296088e-14,7.05850571421839,1.27760525403048e-13,5.71535565768255,4.6167562683943e-12,6.16309198293531,1.29221033876197e-12
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli",-0.400645750565931,0.365676943171763,8.66622901643322,2.58782762151261e-14,2.03297290780801,0.000112904198364681,-1.26732608564205,0.00690910129257047
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris",7.09999401527129,2.57364128612484e-12,9.17204136106993,3.29706751354928e-14,3.61303146619088,1.64511923271008e-07,7.26983096429684,1.7591566960011e-12
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora_sphenoides",-0.755011631536132,0.00276564601447466,-4.41102122806375,4.30563358253185e-14,-2.54665541170371,4.80592462167061e-10,-0.764323928886229,0.00251521023667313
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens",7.39754945175885,4.67799686205583e-14,4.50239077463196,2.1943055174482e-10,-1.76640607600989,0.000133953897136147,-1.59070972693794,0.000397816111662534
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_coprophilus",4.95551271277939,6.12695168438229e-14,3.58935638179834,1.45606865809865e-11,0.850077397100233,0.003169619017657,4.92147088133168,6.90533317864678e-14
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis",8.17130545890638,9.30855779613896e-14,7.72108178386778,2.48453907150121e-13,8.31102338957037,7.13853275286088e-14,6.87031383030544,1.8024862145876e-12
"k__Bacteria|p__Chloroflexi|c__Dehalococcoidia|o__Dehalococcoidales|f__Dehalococcoidaceae|g__Dehalococcoides|s__Dehalococcoides_mccartyi",-4.92774454331945,3.64962372498599e-10,-8.13792335280312,7.18514126550482e-14,-2.88363286370266,1.39020771491148e-06,-4.39404442302467,2.39311853166479e-09
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp._dk3624",1.4250207589498,0.0295541148463375,11.6039969118926,9.16024115693217e-14,5.68369454487334,1.48507159178039e-08,1.51971611197653,0.0213041323096311
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_breve",-2.70453645262282,4.53818392088943e-08,-5.78763612809853,1.40536035077248e-13,-4.51335630815048,9.76999229061607e-12,-2.85807650494916,1.91703654278184e-08
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae_complex_sp._ECL72",1.75541673428835e-17,1,-3.76421924299358e-18,1,1.23159024019458,2.12612611209599e-13,8.77708367144175e-18,1
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_sp._LU1",0,1,-2.62066953467566e-17,1,1.33842158811851,3.00636988969615e-13,-1.21618838889762e-16,1
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae_complex_sp._ECL78",0,1,-2.20086809710726e-17,1,1.25870649036231,3.31032295282502e-13,-1.52023548612203e-16,1
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii",4.35443882263645,0.000174864945646729,11.868609524402,1.06594001099003e-10,14.1205761486412,5.46436555044875e-12,16.3764336555216,4.44373929793005e-13
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis",3.96835435611393,6.21419682807251e-08,7.78952825944742,8.82746812810174e-13,1.43411425213782,0.00590507028968251,0.394558842261203,0.421204161012812
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_kobei",2.44163442874987,1.13835869907698e-06,2.04223434482528,1.2064968171325e-05,5.86327962166507,8.82746812810174e-13,2.43237677779525e-16,1
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_faecalis",4.60774078169013,1.50525132697192e-09,4.13477658395158,8.93299796848657e-09,-0.907111937479571,0.047069987615192,7.12306586648958,9.63864044541081e-13
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_secundus",6.47036390199641,1.18480168536809e-12,4.54088370451997,4.73140227594441e-10,-0.159215522439008,0.722790179663771,5.32499298448915,3.24954485652356e-11
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae|g__Christensenella|s__Christensenella_minuta",-3.59723375914845,7.57711761925843e-10,-5.25999500086761,1.22706936650178e-12,-1.74337306241305,2.80149705975667e-05,-3.13837010141471,7.11736172664909e-09
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_sp._BIDMC100",0,1,6.20389893880004e-17,1,1.29838920775697,1.78553741541756e-12,1.21618838889762e-16,1
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_fermenticellae",-4.75524399108666,4.08851829191534e-08,-8.68679926517417,1.83963036189381e-12,-6.98476074252366,7.73216359382603e-11,-6.94178640378846,8.59305468407081e-11
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Anaerotruncus|s__Anaerotruncus_colihominis",-2.25160574926017,9.63026789517156e-09,-3.70117493189407,2.34820382660716e-12,-2.3488620360497,4.924055376425e-09,-3.05237414348569,6.35268108654131e-11
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_raffinosus",-0.610495626708638,0.210462796297543,-1.77348721628149,0.00111592921163176,-3.65222564281007,2.0712268887712e-07,7.31724271058495,2.48372251252894e-12
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Qiania|s__Qiania_dongpingensis",-0.262901088716954,0.346777274894212,-4.17096572056547,2.52305633485048e-12,-1.60257327249151,7.8187841811522e-06,-1.86054352200433,1.04858270757045e-06
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_viscericola",3.46337650504516,1.5235496313356e-09,-0.48019289401425,0.155508111125143,1.32802041588732,0.000555397842143709,5.05190956322416,2.57364128612484e-12
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_clostridioformis",0.888355184051853,0.00270706328757334,4.03550900985952,2.89660854617408e-12,-2.19569384452537,6.77032857268722e-08,-1.56060777660717,8.07678879639546e-06
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_dispar",2.25657162128651,5.87137974311322e-05,6.86927850795731,2.89754788280427e-12,5.92268219405092,3.78186727785039e-11,4.19759757363622,1.12455171632098e-08
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_sp._JH25",0,1,-4.29987528494926e-17,1,1.3847248732257,3.68259368615989e-12,0,1
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia_formatexigens",-1.68743929264826,6.64291400342224e-07,-3.47887168375047,5.97455356108862e-12,-2.84799701819224,1.8259528884562e-10,-2.12006983610713,2.2520512891208e-08
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_jejuni",-5.44344010914552,6.48971538603775e-12,-0.081697180637689,0.861215303797968,-5.27320192443458,1.13527215340445e-11,-4.07127351618776,8.8632643709192e-10
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_acidominimus",-1.7036759221127,0.000392291889690536,5.72205314005845,1.16328347507127e-11,-2.31738310145792,1.22137173541074e-05,-3.29701039491045,9.60072214909696e-08
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_bolteae",-1.35209566891685,0.00176636875611578,-5.36969719515001,1.19180664351508e-11,-1.54291221397656,0.000555397842143709,-1.4448093153216,0.00100262195957767
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium|s__Faecalibacterium_duncaniae",-1.87313625286233,5.26572298634241e-07,-2.35692701582678,1.71489887285868e-08,-3.6236714652762,1.34026722697201e-11,-3.47443519159038,2.78683372742323e-11
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerocolumna|s__Anaerocolumna_cellulosilytica",0.0515765442591199,0.880180851953132,-3.7381997904889,1.34535383711235e-11,-0.357179425651658,0.19498060704274,-0.218909365334341,0.428873280723908
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_lactis",-3.40743172178954,1.63218567588144e-05,-3.01781050597269,7.0477031582538e-05,-8.28288789053906,2.30069882164804e-11,-6.39818705613819,1.72021172286544e-09
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_asburiae",-0.0571309850596712,0.923937920430708,1.03594035313682,0.019039449034702,5.6079149205254,2.30069882164804e-11,-0.427744250900006,0.315685800527514
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Novisyntrophococcus|s__Novisyntrophococcus_fermenticellae",-1.37881232590306,1.5098450616187e-05,-3.22125607302761,4.03856965173055e-11,-0.389178493199484,0.124652199541372,-0.744577219782055,0.00578543695967423
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_salmonicida",-8.89547786842978,2.76049699200972e-10,-6.77438979295368,2.32754123091331e-08,-9.92358460540937,4.38108646591712e-11,-5.90146576905755,1.85225791708243e-07
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_putida",-0.360052597709867,0.346777274894212,-4.74445646802068,6.14399101326454e-11,-2.17011553375019,8.99267654282959e-06,-1.32153548790333,0.00167756492612056
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Acutalibacter|s__Acutalibacter_muris",-2.14140553108038,1.53985653417612e-07,-3.48188001896865,6.19152451328829e-11,-1.87522476175371,1.01868815389292e-06,-2.81421546962324,2.1139108879016e-09
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_sp._ART55.1",-1.09480161630013,0.0033585005498815,-4.265131026398,6.66818392356324e-11,0.804890657268633,0.0235545098889215,-1.46313626352373,0.000262290757479055
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_liquoris",-2.07142324841005,5.32746665096405e-07,-3.64069412616017,7.10358551847764e-11,-0.969953659406011,0.00260544311468127,-2.26104804025472,1.51788048035785e-07
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_gauvreauii",-1.10721532672773,7.47390047963061e-05,-2.81064929691628,9.52582230768893e-11,-1.62958936669341,5.26108092136872e-07,-1.34947430713964,6.80183520788478e-06
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_sp._BWH_37",0,1,2.86658352329951e-17,1,1.50096629332166,1.27803181529422e-10,0,1
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecium",-0.975900636344673,0.00391463919097901,-2.55998020300361,5.85427835045544e-08,-3.72213800812789,1.34957150526245e-10,-2.03547428009574,1.57209456372613e-06
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerocolumna|s__Anaerocolumna_sedimenticola",-1.05424610431056,0.00162627535293212,-3.48931404554092,2.23256136106137e-10,-1.72303311034229,9.09116269202955e-06,-0.929461609440264,0.00430876951430443
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae",-0.438155209519382,0.263289387079232,-0.79635499572189,0.046116726316243,4.51466773323234,2.23409411438107e-10,-1.15047652065676,0.00594411246686411
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_sp._YL32",0.271134500095649,0.249845219029801,-0.609225121270305,0.013343360218683,-2.68164364028136,2.72464031417217e-10,-1.65949819518556,5.09979079774724e-07
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_butyricum",-6.47990670002536,2.33711388198104e-05,-13.9845737070807,2.77232383959735e-10,-7.73908381987565,2.40037751645252e-06,-4.98730717389483,0.000417562244222923
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp._PHL_2737",7.56836835665599,4.33332362361003e-10,0.863286383274232,0.206492995417586,5.06285483478362,2.43025715937094e-07,1.39486074431569,0.0451880705077326
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_megaguti",2.1956480052039,0.011713867591308,7.01138973059972,3.5319212890597e-08,9.154040218517,4.72360031373294e-10,6.3343198286366,1.62991557491284e-07
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium|s__Faecalibacterium_sp._HTFF",-0.686935600090535,0.0435440589794112,-3.66543211542954,4.89279407921206e-10,-2.01698820119553,4.14053693302936e-06,-1.13087946459685,0.00203237522526238
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_rhamnosivorans",-0.766981899933981,0.0232618502989195,-3.54572693579089,6.13997099042118e-10,-1.08854581128719,0.00235515308734372,0.418097877096452,0.201248011060376
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp._M62.1",-1.61450258715752,8.89197483059936e-07,-0.481003012188932,0.0475385272717387,-2.54461419177573,8.05321794058596e-10,-2.08014487553163,2.11102792443788e-08
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_callanderi",0.649512720596487,0.0514687137116657,-3.40968920316288,1.25102004836929e-09,-3.47291883622913,9.25787570328128e-10,1.38347969421328,0.000285714088358168
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Amedibacterium|s__Amedibacterium_intestinale",-2.6666811425694,6.8986298068689e-07,-4.05412259148888,1.08167080527486e-09,-2.41915359306501,2.61972355685657e-06,-3.4078221713025,1.81522668073438e-08
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_roggenkampii",0.10832912659363,0.865985881476336,2.53105142324847,6.829474959124e-05,5.44429734963084,1.29895481795875e-09,-2.57431410333247,5.61938834607304e-05
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_splanchnicus",6.55318894568036,1.33040704757115e-07,2.03559475125007,0.0205105169234146,3.36642513405533,0.00050994759762735,8.48801400825595,2.26614076763274e-09
"k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_coli",-7.1443245324226,2.38786433469106e-09,-4.58218572832934,1.90704549125077e-06,-3.3914194226426,8.16322655054052e-05,-0.178740878102594,0.832072779533621
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii",-1.29428379332172,0.000297784700087762,-1.8413412986762,4.8628476198157e-06,-3.00089775723969,3.69085243570022e-09,-2.33246354809386,1.82481762563535e-07
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_eutactus",-0.548444983236373,0.0772364110936571,-2.96230732992709,4.26968901870132e-09,1.20894217879133,0.000555397842143709,-1.68031768919408,1.4765537170621e-05
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|g__Intestinimonas|s__Intestinimonas_butyriciproducens",-0.613984360471729,0.198537932791913,4.51799308712441,5.70992844080794e-09,-0.843124130187716,0.07999162479859,1.34767998295734,0.00766761488484095
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Terrisporobacter|s__Terrisporobacter_sp._MCA3",-8.601524121448,1.06083282679872e-07,-10.3260076967063,6.21197895130625e-09,-5.78242493426699,2.29359467640898e-05,-4.98472099953375,0.000127157208356942
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_maltosivorans",-1.18125524475643,8.62345387801255e-05,-2.35987574838211,6.25035384024654e-09,-1.26004950176225,4.11366632241051e-05,-1.54005346182999,3.30560791359803e-06
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Monoglobus|s__Monoglobus_pectinilyticus",-0.832589309379168,0.0528890459962526,-3.90111163183443,8.9627287241264e-09,-1.57692809994004,0.000922233637322285,-1.47878285079631,0.0015946364113033
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta",-1.44884042500269,0.00872554081508908,-1.05196877319794,0.0479198309613761,4.74010469037458,1.13635344792733e-08,2.55227051666913,5.83669685135268e-05
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_botulinum",-2.29416575362713,0.000163276831309076,-4.55352597753391,1.76243244060561e-08,-3.23608082530131,2.51165612248912e-06,-3.26526070585205,2.24232187220392e-06
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerocolumna|s__Anaerocolumna_chitinilytica",-0.490441232225998,0.1534028434553,-3.00860448000792,1.91703654278184e-08,-1.24757889495909,0.00111592921163176,-1.10885281814719,0.00294075115732174
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Solibaculum|s__Solibaculum_mannosilyticum",-3.36346290648606,2.78262871412527e-07,-0.122726466869706,0.81838489691936,-3.93555012197417,2.67094185886682e-08,-1.57694635302789,0.00178308617772629
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium|s__Faecalibacterium_sp._I4179",0.116455416533861,0.775436701494187,-2.54980810725927,5.54892672719543e-07,-3.12328968691914,2.74653890453656e-08,-1.99314132311595,1.47382128336229e-05
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Erysipelatoclostridium_ramosum",-3.03176989422755,3.20636718411959e-08,1.95596001782325,1.45377579643709e-05,-0.835503734682411,0.023440261923611,-0.12130287926287,0.760691692433749
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_limosum",2.27159085434232,3.71233728930599e-08,-0.719338802776032,0.0111676593892057,-2.22091648183084,5.25289991405253e-08,0.0491199138302661,0.883918233657485
"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Longicatena|s__Longicatena_caecimuris",-2.78750145177111,2.43025715937094e-07,-3.14575874522642,4.04246005299198e-08,-2.59633844219356,6.72905497090403e-07,-2.85043551902268,1.76530831144294e-07
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_proteoclasticus",-1.09378760240854,0.0100001833193688,-3.34632397267781,4.56658253897526e-08,0.419668926790423,0.299114177215585,-1.7372944216613,0.000227919795954209
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_phocaeense",-1.36248677610854,0.00133332656787996,-3.09264005677295,6.69071024388504e-08,-2.47569275731567,1.61938615755879e-06,-1.74167690987956,0.000125769057614378
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|g__Flintibacter|s__Flintibacter_sp._KGMB00164",-0.868759369122568,0.0508848003531106,2.62508757894868,4.57971016793441e-06,-1.04279376980233,0.0213832757749366,3.51170202735746,7.6225986347186e-08
