"feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero"
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Halobacteriales.f__Haloarculaceae.g__Halococcoides.s__Halococcoides_cellulosivorans","Group","AD",0.760020074956642,0.202719810047855,0.00126396698730077,"GroupAD",0.00444973763711986,25,3
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Natrialbales.f__Natrialbaceae.g__Natronorubrum.s__Natronorubrum_bangense","Group","AD",0.751141251084952,0.20060133915776,0.00127779628092969,"GroupAD",0.00444973763711986,25,3
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanomicrobiales.f__Methanomicrobiaceae.g__Methanolacinia.s__Methanolacinia_petrolearia","Group","AD",1.45067006060319,0.395449128866827,0.00152536384509225,"GroupAD",0.00525008951334078,25,16
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanosarcina.s__Methanosarcina_lacustris","Group","AD",1.84798067234833,0.506696460546381,0.00160283805635287,"GroupAD",0.00545333407678678,25,16
"k__Archaea.p__Euryarchaeota.c__Thermococci.o__Thermococcales.f__Thermococcaceae.g__Thermococcus.s__Thermococcus_guaymasensis","Group","SCS",-1.79471578394151,0.493524681304786,0.00164279699026209,"GroupSCS",0.00552577169451793,25,15
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Halobacteriales.f__Halobacteriaceae.g__Halocatena.s__Halocatena_sp._AD.1","Group","SCS",0.984218443192536,0.278000255528107,0.00205385031209225,"GroupSCS",0.00675488547088117,25,3
"k__Archaea.p__Euryarchaeota.c__Thermococci.o__Thermococcales.f__Thermococcaceae.g__Thermococcus.s__Thermococcus_guaymasensis","Group","MCI",-1.74927467534036,0.493524681304786,0.00203441136855055,"GroupMCI",0.00675488547088117,25,15
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Halobacteriales.f__Haloarculaceae.g__Natronomonas.s__Natronomonas_halophila","Group","SCS",0.978621001731152,0.277821206655538,0.00214068481859215,"GroupSCS",0.00696310666267338,25,3
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Natrialbales.f__Natrialbaceae.g__Natronococcus.s__Natronococcus_occultus","Group","MCI",1.01254184575763,0.28809395716477,0.00218002937664633,"GroupMCI",0.00701400755964471,25,3
"k__Archaea.p__Crenarchaeota.c__Thermoprotei.o__Sulfolobales.f__Sulfolobaceae.g__Sulfolobus.s__Sulfolobus_sp._A20","Group","SCD",2.13696492805757,0.609138658822683,0.00221283617847438,"GroupSCD",0.00704300547127331,25,7
"k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobrevibacter.s__Methanobrevibacter_millerae","Group","AD",0.749598721127456,0.217190844710038,0.00252380994834183,"GroupAD",0.00794731643307641,25,8
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Halobacteriales.f__Haloarculaceae.g__Natronomonas.s__Natronomonas_pharaonis","Group","MCI",0.880414103741009,0.257879951833208,0.00275077041083631,"GroupMCI",0.00857082149060578,25,3
"k__Archaea.p__Candidatus_Thermoplasmatota.c__Thermoplasmata.o__Thermoplasmatales.f__Picrophilaceae.g__Picrophilus.s__Picrophilus_torridus","Group","SCS",1.12704803262697,0.332740315942045,0.00292665441377672,"GroupSCS",0.00901006787309738,25,3
"k__Archaea.p__Euryarchaeota.c__Methanobacteria.o__Methanobacteriales.f__Methanobacteriaceae.g__Methanobacterium.s__Methanobacterium_congolense","Group","SCD",2.04579432982287,0.604667685308875,0.0029526235935488,"GroupSCD",0.00901006787309738,25,4
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Halobacteriales.f__Halobacteriaceae.g__Halomarina.s__Halomarina_sp._BCD28","Group","SCS",1.23998422130349,0.371057735681469,0.00324923275117562,"GroupSCS",0.00981400912599984,25,3
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanomicrobiales.f__Methanomicrobiaceae.g__Methanoculleus.s__Methanoculleus_chikugoensis","Group","SCS",1.22080989417397,0.367265479245382,0.00338419062556355,"GroupSCS",0.0101183881329981,25,4
"k__Archaea.p__Crenarchaeota.c__Thermoprotei.o__Sulfolobales.f__Sulfolobaceae.g__Sulfurisphaera.s__Sulfurisphaera_ohwakuensis","Group","AD",1.1402209252767,0.344818508801444,0.00352157582634702,"GroupAD",0.010320657867314,25,3
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanomicrobiales.f__Methanomicrobiaceae.g__Methanolacinia.s__Methanolacinia_petrolearia","Group","SCD",-1.30835776423681,0.395449128866827,0.00350698374960842,"GroupSCD",0.010320657867314,25,16
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Natrialbales.f__Natrialbaceae.g__Natribaculum.s__Natribaculum_sp._CGA3","Group","SCS",1.18412847639942,0.358715983309772,0.00356802369594055,"GroupSCS",0.0103542648431216,25,3
"k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Halobacteriales.f__Haloarculaceae.g__Halorhabdus.s__Halorhabdus_sp._CBA1104","Group","AD",-1.47820999185551,0.452780759989912,0.00387756968219612,"GroupAD",0.0110734219715247,25,13
"k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanosarcina.s__Methanosarcina_horonobensis","Group","SCS",1.38939832448411,0.425769344551756,0.00389066177377896,"GroupSCS",0.0110734219715247,25,3
